Date,Open,High,Low,Close,Volume,Name
23-06-2010,377.5,381.95,370.2,372.75,941960,HCLTECH
24-06-2010,368.8,370,353,364.15,7365357,HCLTECH
25-06-2010,362.3,362.8,355.15,358.5,1955746,HCLTECH
28-06-2010,360,362.65,357.2,362.05,860420,HCLTECH
29-06-2010,360,365,357.1,360.6,1163493,HCLTECH
30-06-2010,358.9,366.5,355.6,364.15,1049165,HCLTECH
01-07-2010,364,365.5,358.65,363.4,612875,HCLTECH
02-07-2010,361.1,364.95,351.5,352.95,1489750,HCLTECH
05-07-2010,351,358.7,351,355.25,400928,HCLTECH
06-07-2010,355,361,353.65,360,461370,HCLTECH
07-07-2010,360,361.5,355,356.15,535835,HCLTECH
08-07-2010,359.8,361.7,357.7,359.55,645524,HCLTECH
09-07-2010,360,364.7,359.25,361.3,1004842,HCLTECH
12-07-2010,365,370,362.7,364.85,964974,HCLTECH
13-07-2010,368,368,356.2,360.85,804517,HCLTECH
14-07-2010,361.9,364,356.2,357,493022,HCLTECH
15-07-2010,359.45,359.45,356.3,357.65,454234,HCLTECH
16-07-2010,358.9,374,357.6,373.3,2099784,HCLTECH
19-07-2010,370,380,366.6,378.3,1183081,HCLTECH
20-07-2010,380.1,380.65,368.2,371,524627,HCLTECH
21-07-2010,373,374.3,368.05,371.45,565563,HCLTECH
22-07-2010,369.65,373.75,369.55,370.8,730621,HCLTECH
23-07-2010,375,377.8,371.7,372.8,672947,HCLTECH
26-07-2010,373.15,375.45,370,373.95,213450,HCLTECH
27-07-2010,375,381.4,371.95,380.5,923339,HCLTECH
28-07-2010,382.5,384,370.35,372.55,814574,HCLTECH
29-07-2010,380,395.85,374.65,378.05,3832477,HCLTECH
30-07-2010,378,394,378,392.2,2562129,HCLTECH
02-08-2010,396.55,399.8,390.2,392.85,676450,HCLTECH
03-08-2010,393,395.2,388.1,392.8,532333,HCLTECH
04-08-2010,392.25,408,390,403.75,1972925,HCLTECH
05-08-2010,406.35,417.15,405,414.35,2513707,HCLTECH
06-08-2010,414.35,418,410.35,412.05,850167,HCLTECH
09-08-2010,411.8,418,406.6,416.15,742940,HCLTECH
10-08-2010,415.55,416.8,410.75,412.85,393513,HCLTECH
11-08-2010,410,413.85,403.65,406.7,543005,HCLTECH
12-08-2010,395,404,395,401.4,446781,HCLTECH
13-08-2010,401.4,415.45,401.4,411.05,896035,HCLTECH
16-08-2010,412.1,415.5,397.55,401.3,571195,HCLTECH
17-08-2010,408.7,408.7,394.55,396.35,574661,HCLTECH
18-08-2010,396.35,412,392.9,409.15,736335,HCLTECH
19-08-2010,409.15,412.95,404,406.1,370072,HCLTECH
20-08-2010,407.9,413,403,407.75,557710,HCLTECH
23-08-2010,409.05,412.15,405.2,409.1,301323,HCLTECH
24-08-2010,408.5,411.8,404.05,409.15,360252,HCLTECH
25-08-2010,409,414.75,403.25,409.55,1001876,HCLTECH
26-08-2010,413.9,421.65,407.5,413.9,3149117,HCLTECH
27-08-2010,413.9,413.9,400,403.35,599904,HCLTECH
30-08-2010,409.8,409.8,390.1,393.3,669964,HCLTECH
31-08-2010,393,397,378.45,382.55,1386003,HCLTECH
01-09-2010,384.15,388.5,376.8,386.1,1713281,HCLTECH
02-09-2010,394,405.4,386.5,403.9,1427176,HCLTECH
03-09-2010,405,408.35,399.1,402.1,698626,HCLTECH
06-09-2010,403,408,400.4,405.85,690536,HCLTECH
07-09-2010,405,407.9,399,401.85,799835,HCLTECH
08-09-2010,399.15,406.75,398.1,405.75,883553,HCLTECH
09-09-2010,405.95,411.4,403.6,410.1,804477,HCLTECH
13-09-2010,413.75,414.8,408,410.55,494066,HCLTECH
14-09-2010,412,415,407.7,409.3,501768,HCLTECH
15-09-2010,408,424.7,377.45,422.8,1561992,HCLTECH
16-09-2010,424.2,425.85,415.5,417.5,515340,HCLTECH
17-09-2010,417.5,423,417.2,419.25,565580,HCLTECH
20-09-2010,419.8,424,416.9,422.1,774866,HCLTECH
21-09-2010,423,430,416,428.3,1541483,HCLTECH
22-09-2010,430,431.95,418.8,421.1,959064,HCLTECH
23-09-2010,415,424,401.1,411.5,573089,HCLTECH
24-09-2010,411.5,422.8,411.05,421.45,738062,HCLTECH
27-09-2010,421.5,426,415.55,417.65,525447,HCLTECH
28-09-2010,419.9,419.9,412.5,414.05,736903,HCLTECH
29-09-2010,417.5,421.5,413.75,417.2,551900,HCLTECH
30-09-2010,419.9,426.9,411.6,420.75,952927,HCLTECH
01-10-2010,422.5,432.85,420.6,430.9,1149704,HCLTECH
04-10-2010,430.05,441.5,429.8,435.7,1639838,HCLTECH
05-10-2010,436.5,443.4,430.6,433.05,954588,HCLTECH
06-10-2010,436,439.6,430.65,433.75,519955,HCLTECH
07-10-2010,434,437.8,427.4,429.8,425688,HCLTECH
08-10-2010,430,435,427,433.15,306191,HCLTECH
11-10-2010,436,436.7,426.1,430.75,288577,HCLTECH
12-10-2010,431,434.3,427.5,429.65,323885,HCLTECH
13-10-2010,430,447,426.2,444.25,1701659,HCLTECH
14-10-2010,445.5,455.5,436.5,438.85,889630,HCLTECH
15-10-2010,442,448.2,430,431.4,556800,HCLTECH
18-10-2010,431,447.8,425.15,446.45,1016664,HCLTECH
19-10-2010,447,448,434.15,439.25,680325,HCLTECH
20-10-2010,435,444.75,424.25,426.1,765122,HCLTECH
21-10-2010,426,428.8,420.5,423.6,1190182,HCLTECH
22-10-2010,424,425.85,413.2,416.85,857584,HCLTECH
25-10-2010,418.55,425.5,417.35,424.55,356204,HCLTECH
26-10-2010,424,426.5,420.15,423.05,398644,HCLTECH
27-10-2010,420.1,423.5,415.05,417.3,444100,HCLTECH
28-10-2010,415.1,420,399,410.4,1472279,HCLTECH
29-10-2010,408.55,409,401,403.8,854233,HCLTECH
01-11-2010,405.15,409,400,407.8,721194,HCLTECH
02-11-2010,407.8,409,401.1,406.05,685321,HCLTECH
03-11-2010,403,410.45,403,406.1,990091,HCLTECH
04-11-2010,405,416,405,412.05,1018546,HCLTECH
05-11-2010,412.05,416.95,412.05,413.85,47736,HCLTECH
08-11-2010,408,415,405,405.65,488984,HCLTECH
09-11-2010,407,408,402.25,404.85,534836,HCLTECH
10-11-2010,401.2,410.85,401.2,405,644734,HCLTECH
11-11-2010,408,408,402,402.65,298004,HCLTECH
12-11-2010,401,406.4,400,402.45,339633,HCLTECH
15-11-2010,400,407.4,392.55,404.35,686914,HCLTECH
16-11-2010,407,407.5,385.3,392.35,789156,HCLTECH
18-11-2010,404.7,404.7,390,393.45,482957,HCLTECH
19-11-2010,392,393.5,367.7,377,710936,HCLTECH
22-11-2010,378.1,392.95,371.05,390.25,753720,HCLTECH
23-11-2010,391.7,398.5,384.3,396,1166201,HCLTECH
24-11-2010,392,396.5,388.05,390.5,888864,HCLTECH
25-11-2010,388,398,377.45,385.75,1301394,HCLTECH
26-11-2010,388,399.5,383.1,392,1106829,HCLTECH
29-11-2010,394.05,397.8,385.25,393.55,558612,HCLTECH
30-11-2010,388,406,387.5,403.75,631757,HCLTECH
01-12-2010,407,414,406.75,411.05,547365,HCLTECH
02-12-2010,417.5,420.35,410,419.25,846564,HCLTECH
03-12-2010,420,427.5,418.2,423.7,933616,HCLTECH
06-12-2010,425,431,420,426.15,829750,HCLTECH
07-12-2010,421.25,438.75,421.25,435.9,1281956,HCLTECH
08-12-2010,433,435.6,427.65,433.05,1002945,HCLTECH
09-12-2010,433,435.5,419.5,425.4,855549,HCLTECH
10-12-2010,424,438,420,431.8,786932,HCLTECH
13-12-2010,431.05,440.65,428.1,437.65,1000935,HCLTECH
14-12-2010,437,444.95,421.1,443.5,1012757,HCLTECH
15-12-2010,439.15,450,438.1,448.4,1207702,HCLTECH
16-12-2010,443.55,451.5,443.55,449,1177260,HCLTECH
20-12-2010,433.3,452.4,433.3,449.15,594944,HCLTECH
21-12-2010,451.75,454.9,448.55,452.9,719977,HCLTECH
22-12-2010,452.5,453,443.2,451.55,494340,HCLTECH
23-12-2010,454,458.5,449.1,457.6,856022,HCLTECH
24-12-2010,451.35,458,451,455.05,528565,HCLTECH
27-12-2010,457.7,457.7,450.8,452.6,234619,HCLTECH
28-12-2010,451.3,460.05,449.25,459.5,487109,HCLTECH
29-12-2010,459.9,460.75,453.9,457.3,578858,HCLTECH
30-12-2010,457.5,460.05,453.1,459.45,978159,HCLTECH
31-12-2010,456,459.9,454.25,456.25,370606,HCLTECH
03-01-2011,460,460,451.25,454.15,440990,HCLTECH
04-01-2011,455,463.95,451.9,461.15,529562,HCLTECH
05-01-2011,461,475,460,472.35,1301612,HCLTECH
06-01-2011,474.35,481.45,474.05,477.7,901264,HCLTECH
07-01-2011,479,489,461,465.25,1405877,HCLTECH
10-01-2011,466.35,474.6,459,464.9,628009,HCLTECH
11-01-2011,464.9,492.7,463,475.3,2402007,HCLTECH
12-01-2011,477,485,466.75,476.65,1344284,HCLTECH
13-01-2011,471,481.8,458.75,464.75,1391944,HCLTECH
14-01-2011,463,480,462.35,470.6,933279,HCLTECH
17-01-2011,466.1,478.85,462.4,476.4,709164,HCLTECH
18-01-2011,478,495,478,488.75,1151671,HCLTECH
19-01-2011,503.6,517.15,502.9,508.05,3307300,HCLTECH
20-01-2011,502,514,495.2,510.85,2325263,HCLTECH
21-01-2011,507,510.7,497.5,499.55,687007,HCLTECH
24-01-2011,510,512.5,502.3,508.15,1039256,HCLTECH
25-01-2011,508,512,498.75,508.5,1001175,HCLTECH
27-01-2011,508,514,503.4,505.55,1080962,HCLTECH
28-01-2011,507,512,486.8,493.3,1135172,HCLTECH
31-01-2011,484.6,493.7,478,490.75,765731,HCLTECH
01-02-2011,494.4,495.5,481.6,484.55,490206,HCLTECH
02-02-2011,496.35,503.45,485.65,498.2,824109,HCLTECH
03-02-2011,498.1,502.8,486.3,491.1,873205,HCLTECH
04-02-2011,492,492,478,480.35,949246,HCLTECH
07-02-2011,483,486.95,468.2,477.7,635761,HCLTECH
08-02-2011,478,479.9,462.15,465.45,823100,HCLTECH
09-02-2011,459.1,467,451.5,462.7,823830,HCLTECH
10-02-2011,462,478.7,460.85,469.75,771239,HCLTECH
11-02-2011,452,474.35,452,469.5,938146,HCLTECH
14-02-2011,470.2,489.9,465,482.25,1135062,HCLTECH
15-02-2011,482,489.95,472.35,483,862286,HCLTECH
16-02-2011,485.85,485.85,471.05,473.75,694387,HCLTECH
17-02-2011,473,476.75,465,467.45,960462,HCLTECH
18-02-2011,469.25,470,451.5,457.6,2516091,HCLTECH
21-02-2011,455,467.5,446.75,465.1,2244245,HCLTECH
22-02-2011,461,464.4,454.1,460,1089790,HCLTECH
23-02-2011,456.45,465.9,453.1,459.65,812740,HCLTECH
24-02-2011,458,463.5,425.5,440.9,4245391,HCLTECH
25-02-2011,442,448.6,434.4,445.9,797913,HCLTECH
28-02-2011,447.3,462,435,442.45,607759,HCLTECH
01-03-2011,445,472.8,436.7,468.75,1277449,HCLTECH
03-03-2011,460.2,465,453.1,460.45,854409,HCLTECH
04-03-2011,461.05,468.8,461.05,462.85,618256,HCLTECH
07-03-2011,457.5,461.5,447.25,451.9,821054,HCLTECH
08-03-2011,451.55,467.95,451.55,464,909773,HCLTECH
09-03-2011,461.75,469.5,459.6,464.5,367439,HCLTECH
10-03-2011,463,463,453.6,456.95,479062,HCLTECH
11-03-2011,452.1,458,447.5,454.9,419635,HCLTECH
14-03-2011,451.2,465.85,450.3,464.6,394875,HCLTECH
15-03-2011,454,460,444.55,455.5,940654,HCLTECH
16-03-2011,456,465,456,464.2,786471,HCLTECH
17-03-2011,460,465.75,452.7,457.85,1059498,HCLTECH
18-03-2011,460.2,463.8,445.55,450.3,743743,HCLTECH
21-03-2011,451.35,455.6,448.6,450.95,483711,HCLTECH
22-03-2011,452.3,454.3,450,452.05,614945,HCLTECH
23-03-2011,451.85,457.8,450.2,454.45,894337,HCLTECH
24-03-2011,455.75,461.9,455.6,460.4,411841,HCLTECH
25-03-2011,460.1,478.85,460.1,471.25,1165666,HCLTECH
28-03-2011,467.7,479.8,466,476.85,903797,HCLTECH
29-03-2011,479,483,474.05,480,979251,HCLTECH
30-03-2011,481.2,485.6,471.2,476.3,1218140,HCLTECH
31-03-2011,476.05,485,464.8,477.95,1645125,HCLTECH
01-04-2011,476.45,477,464,467.15,553354,HCLTECH
04-04-2011,468,488.9,468,485.2,924021,HCLTECH
05-04-2011,487.15,492.4,480.15,486.8,538263,HCLTECH
06-04-2011,487,496.7,484,491.7,1496001,HCLTECH
07-04-2011,490.05,500,489,497.85,595925,HCLTECH
08-04-2011,498,503,483.6,484.75,498303,HCLTECH
11-04-2011,484.05,494.4,480.05,491.3,606660,HCLTECH
13-04-2011,486.55,503.75,486.55,497.3,944127,HCLTECH
15-04-2011,499,499.85,479.1,482.7,1016400,HCLTECH
18-04-2011,483.3,495,460.1,463.05,1042786,HCLTECH
19-04-2011,465,479.85,465,476.55,561464,HCLTECH
20-04-2011,501.5,526,501.5,522.85,6881265,HCLTECH
21-04-2011,522.85,528,516.85,519,1933990,HCLTECH
25-04-2011,493.05,521.45,493.05,515.1,805746,HCLTECH
26-04-2011,512.05,518.2,508.75,516.5,629007,HCLTECH
27-04-2011,519.95,519.95,513.85,516.05,390559,HCLTECH
28-04-2011,517,523.9,510.05,512.3,941168,HCLTECH
29-04-2011,512.5,524.4,512,521.2,790862,HCLTECH
02-05-2011,523,526.9,519.35,520.5,919050,HCLTECH
03-05-2011,516.5,519.95,509.9,515,776426,HCLTECH
04-05-2011,510.1,512.75,495.4,498.65,887636,HCLTECH
05-05-2011,491,499.75,490.1,496.45,1058330,HCLTECH
06-05-2011,496.7,502.5,496,500.35,595009,HCLTECH
09-05-2011,497.5,508.9,497,499.4,585746,HCLTECH
10-05-2011,502.45,508.7,496.8,503.1,463430,HCLTECH
11-05-2011,501.6,507.8,501.6,505.35,214098,HCLTECH
12-05-2011,493,508.2,493,504.9,1407142,HCLTECH
13-05-2011,501.15,512,499.9,504.75,710753,HCLTECH
16-05-2011,504,505.3,497.6,499.6,305143,HCLTECH
17-05-2011,502,507.65,498.1,503.1,454485,HCLTECH
18-05-2011,506,506,501.5,504.1,797332,HCLTECH
19-05-2011,505,509.4,503.7,506.85,860993,HCLTECH
20-05-2011,507.5,507.5,500.7,505.95,225267,HCLTECH
23-05-2011,502,503.95,491.1,493.65,218687,HCLTECH
24-05-2011,490.05,494.4,482.2,490.85,592137,HCLTECH
25-05-2011,490,493.75,481.5,491.35,454978,HCLTECH
26-05-2011,490.05,501.65,488.6,499.25,947308,HCLTECH
27-05-2011,500.2,517.5,500.2,508.75,807745,HCLTECH
30-05-2011,508.9,515,504.35,508.85,380385,HCLTECH
31-05-2011,508.9,517,508.9,514.8,991721,HCLTECH
01-06-2011,511.4,516,509,514.4,287699,HCLTECH
02-06-2011,509,515.25,508.7,513.7,307689,HCLTECH
03-06-2011,512.05,517.5,508.9,512.35,379167,HCLTECH
06-06-2011,508.05,514,505.05,509.5,285294,HCLTECH
07-06-2011,504.05,514.95,504.05,511.8,403694,HCLTECH
08-06-2011,512,512.7,508.55,510.95,160600,HCLTECH
09-06-2011,503.7,508.95,497.7,507.7,453600,HCLTECH
10-06-2011,504,508.55,501.1,502.85,180156,HCLTECH
13-06-2011,501,506,496.5,500.35,372637,HCLTECH
14-06-2011,504,509.3,502.1,507.6,302309,HCLTECH
15-06-2011,505,509.4,498.1,499.2,418302,HCLTECH
16-06-2011,497.8,497.8,486.75,489.05,622826,HCLTECH
17-06-2011,488.05,493.3,475,479.95,984363,HCLTECH
20-06-2011,482,484,439.95,465.1,1286761,HCLTECH
21-06-2011,469,469,451.95,465.05,1382920,HCLTECH
22-06-2011,465.55,470,458.1,463.4,524470,HCLTECH
23-06-2011,461.3,474.1,459.15,470.65,651279,HCLTECH
24-06-2011,473.2,494.65,473.2,492.8,992141,HCLTECH
27-06-2011,486.25,496.5,486.2,490.35,452527,HCLTECH
28-06-2011,495.95,497.5,480.85,489.85,882633,HCLTECH
29-06-2011,493.7,495.9,484.15,488.8,708094,HCLTECH
30-06-2011,490,499.9,489.5,494.75,1132095,HCLTECH
01-07-2011,495.65,503.5,495,496.2,378317,HCLTECH
04-07-2011,500,501,497.05,498.9,148205,HCLTECH
05-07-2011,500,507.95,498.6,506.6,537253,HCLTECH
06-07-2011,507.2,512.4,502,503.4,431394,HCLTECH
07-07-2011,504.25,511,500.65,509.6,510304,HCLTECH
08-07-2011,510,512.45,501.05,502.25,380343,HCLTECH
11-07-2011,504,507.4,491,493.2,355088,HCLTECH
12-07-2011,489,494.4,482.95,491.55,1097465,HCLTECH
13-07-2011,492.1,496.8,490,494.85,374851,HCLTECH
14-07-2011,491.2,496,489.25,492.2,414436,HCLTECH
15-07-2011,497.9,498.95,490.3,497.65,621777,HCLTECH
18-07-2011,500,508,498.8,504.25,652053,HCLTECH
19-07-2011,506,510,504.35,507.95,405440,HCLTECH
20-07-2011,508.55,510,492,499.6,421357,HCLTECH
21-07-2011,495,507.7,493.3,503.4,519487,HCLTECH
22-07-2011,503.15,507.5,501.85,504.9,1079797,HCLTECH
25-07-2011,502,519.25,501.55,516.6,770422,HCLTECH
26-07-2011,513.55,521,510,515.15,517797,HCLTECH
27-07-2011,520,521.85,501.25,504,1260132,HCLTECH
28-07-2011,493,495,485.8,491,1627284,HCLTECH
29-07-2011,489,492,479.05,486.8,917985,HCLTECH
01-08-2011,487.1,494.85,481.7,486.05,957419,HCLTECH
02-08-2011,484.55,486.75,471.3,475.3,748362,HCLTECH
03-08-2011,470.05,474.9,462.1,472.6,896191,HCLTECH
04-08-2011,470.55,478,465.2,468,533724,HCLTECH
05-08-2011,458,458,427,443.45,1725778,HCLTECH
08-08-2011,425,430,404.8,419.25,2440350,HCLTECH
09-08-2011,399.15,428.1,399,413.15,2011301,HCLTECH
10-08-2011,425,436.65,414.65,422.15,1982999,HCLTECH
11-08-2011,413,424,408.5,412.65,1230936,HCLTECH
12-08-2011,416.05,420.5,403.4,407.75,746175,HCLTECH
16-08-2011,409.95,417,409.1,411.9,440491,HCLTECH
17-08-2011,405.65,426,405.65,423.2,611975,HCLTECH
18-08-2011,422,424.8,391.5,396.8,1590082,HCLTECH
19-08-2011,390,395.9,365.7,392,2438461,HCLTECH
22-08-2011,390.25,393.8,376.05,387.15,1025591,HCLTECH
23-08-2011,388.65,399.7,379,397,1820724,HCLTECH
24-08-2011,394,397.55,384.1,387.2,705918,HCLTECH
25-08-2011,387.3,389.5,367.4,372.35,2095994,HCLTECH
26-08-2011,369,375,360,362.8,925339,HCLTECH
29-08-2011,366,392.7,366,390.45,1058556,HCLTECH
30-08-2011,398,415,388.2,410.95,1857470,HCLTECH
02-09-2011,409,409,392.15,397,1346475,HCLTECH
05-09-2011,397,397,378.3,384.05,2112268,HCLTECH
06-09-2011,383.8,397,380.65,394.7,1608670,HCLTECH
07-09-2011,397,410.65,395.85,406.55,1868058,HCLTECH
08-09-2011,410,418.7,409.15,411.35,1214618,HCLTECH
09-09-2011,414.9,419.3,401.45,406,1253546,HCLTECH
12-09-2011,398.45,398.45,375,377.65,1421081,HCLTECH
13-09-2011,381,392,372,379.5,1700684,HCLTECH
14-09-2011,383,398.8,382.1,395.2,1467169,HCLTECH
15-09-2011,403.85,404.1,390.1,403.15,1069029,HCLTECH
16-09-2011,405.2,409.3,382.15,385.85,1247678,HCLTECH
19-09-2011,385.9,393.4,379.4,392.35,754154,HCLTECH
20-09-2011,392.6,404.8,389.5,403.2,968681,HCLTECH
21-09-2011,406.75,410.9,401.1,405.1,1086225,HCLTECH
22-09-2011,396,399.9,378.7,382.75,867002,HCLTECH
23-09-2011,378.65,393.45,378.65,388.05,1153341,HCLTECH
26-09-2011,390,390.15,380.4,385.7,624439,HCLTECH
27-09-2011,390,396.95,390,393.35,466031,HCLTECH
28-09-2011,397,409.7,397,407,1993761,HCLTECH
29-09-2011,407,413.25,402,410.15,2081791,HCLTECH
30-09-2011,411,415.95,406,409.15,987494,HCLTECH
03-10-2011,405,408,393.1,400.8,654560,HCLTECH
04-10-2011,395.4,400.25,386.5,392.25,995805,HCLTECH
05-10-2011,394.1,400.85,390.05,395.35,851495,HCLTECH
07-10-2011,407,416,402,405.35,1128859,HCLTECH
10-10-2011,404.1,415,404.1,413.9,828420,HCLTECH
11-10-2011,419.65,422.8,401.1,403.3,1331695,HCLTECH
12-10-2011,410.2,423.9,410.2,419.2,2820379,HCLTECH
13-10-2011,423.65,434,420.6,426.55,2033362,HCLTECH
14-10-2011,425.95,443.55,425.95,440.4,2172452,HCLTECH
17-10-2011,443,445,432.1,440.1,1102099,HCLTECH
18-10-2011,418.8,418.8,399.25,401.6,3105453,HCLTECH
19-10-2011,408.7,413.5,404.05,407.5,1617539,HCLTECH
20-10-2011,404,413.95,400,411.7,747796,HCLTECH
21-10-2011,413,418.5,410.3,413.15,1220498,HCLTECH
24-10-2011,418,425.25,418,424.9,994974,HCLTECH
25-10-2011,429.9,432,420.65,429.35,1486593,HCLTECH
26-10-2011,431.3,435.7,428.1,429.65,165790,HCLTECH
28-10-2011,437.55,455,437.55,451.75,1338537,HCLTECH
31-10-2011,453.7,453.7,441,443.75,547620,HCLTECH
01-11-2011,437,449,427.15,429.9,649015,HCLTECH
02-11-2011,427.55,440.8,421.75,438.3,612648,HCLTECH
03-11-2011,440.5,445.25,433,438.1,970576,HCLTECH
04-11-2011,444.6,446.5,436.05,438.75,526925,HCLTECH
08-11-2011,437,438.8,427.1,428.45,458955,HCLTECH
09-11-2011,431.9,435.15,424.3,426.6,678167,HCLTECH
11-11-2011,428.85,433.75,420.1,426.15,722017,HCLTECH
14-11-2011,431,434.3,423.45,429.3,512507,HCLTECH
15-11-2011,425.15,429.5,421.2,425.35,727049,HCLTECH
16-11-2011,422,422,404.3,410.9,1147948,HCLTECH
17-11-2011,408.1,413.05,402.55,408.6,608603,HCLTECH
18-11-2011,405,407.5,400.3,404.25,803788,HCLTECH
21-11-2011,398,399.95,390.2,394.55,924101,HCLTECH
22-11-2011,394.5,403,386.8,391.75,2664388,HCLTECH
23-11-2011,391.7,391.7,378,384.95,1278211,HCLTECH
24-11-2011,384,398,372.65,393.45,1595177,HCLTECH
25-11-2011,387.4,393,383.95,386.7,1075082,HCLTECH
28-11-2011,392,396,383,390.25,1123997,HCLTECH
29-11-2011,392.1,394.8,385,390.65,927795,HCLTECH
30-11-2011,385.9,393,380.05,383.8,5902486,HCLTECH
01-12-2011,394,406.7,394,400.55,1220751,HCLTECH
02-12-2011,402,420,400.15,416.8,827471,HCLTECH
05-12-2011,414.9,417.3,404.25,406.9,778432,HCLTECH
07-12-2011,409,422,408.65,417.6,1489090,HCLTECH
08-12-2011,415,424.5,410.05,417.75,1244012,HCLTECH
09-12-2011,410.5,414.9,404.3,407.75,921848,HCLTECH
12-12-2011,410,415.35,402,413.55,1094698,HCLTECH
13-12-2011,412,427.4,410.1,416.3,2447332,HCLTECH
14-12-2011,417.5,424.6,408.7,411.65,1216853,HCLTECH
15-12-2011,412.75,416.25,406.3,413.45,1354752,HCLTECH
16-12-2011,412.45,420,407.4,412.35,1508425,HCLTECH
19-12-2011,420,420,407,411.45,2120095,HCLTECH
20-12-2011,414,415,386.9,391.3,2253295,HCLTECH
21-12-2011,396,398.8,385.35,389.25,1537145,HCLTECH
22-12-2011,388,391.8,380.4,388.45,935169,HCLTECH
23-12-2011,391.8,394.05,385.4,389.45,710335,HCLTECH
26-12-2011,391.95,397.1,386.55,388.2,662618,HCLTECH
27-12-2011,391,393.95,388.15,391.85,585062,HCLTECH
28-12-2011,392.5,393.9,383.6,391.85,600387,HCLTECH
29-12-2011,390.95,399.35,382.2,387.85,1302848,HCLTECH
30-12-2011,389,391.55,385,387.95,756035,HCLTECH
02-01-2012,389,395,386,393.6,524788,HCLTECH
03-01-2012,397,405.7,396,403.2,2535805,HCLTECH
04-01-2012,406.45,428,406,418.4,2368787,HCLTECH
05-01-2012,418.4,424.9,412.25,414.75,807992,HCLTECH
06-01-2012,414,420,410,417.55,818065,HCLTECH
07-01-2012,419.9,419.9,414.25,415.05,42128,HCLTECH
09-01-2012,417,418.8,413.05,414.95,539153,HCLTECH
10-01-2012,419,420.65,416.8,419.9,1574329,HCLTECH
11-01-2012,423.8,424.9,412.8,415.3,741919,HCLTECH
12-01-2012,415,415.2,402.05,405.75,1111377,HCLTECH
13-01-2012,406.5,408.1,396,397.75,1374576,HCLTECH
16-01-2012,397,408.4,395.05,405.95,828158,HCLTECH
17-01-2012,422,432.5,414.7,425.4,4790096,HCLTECH
18-01-2012,426.45,426.7,413.35,417.45,1380201,HCLTECH
19-01-2012,421,422.55,415.4,418.95,756692,HCLTECH
20-01-2012,422.25,422.25,409.8,417.65,760332,HCLTECH
23-01-2012,420,423.6,414.75,420.25,728750,HCLTECH
24-01-2012,420,430,411,428.45,500728,HCLTECH
25-01-2012,429,430,417,420.8,860160,HCLTECH
27-01-2012,422.5,430.1,419.8,428,806756,HCLTECH
30-01-2012,425,430.1,419.25,429.05,668257,HCLTECH
31-01-2012,431,439.5,430.1,437.65,1088874,HCLTECH
01-02-2012,439.8,440.9,431.55,437.9,528190,HCLTECH
02-02-2012,440,463.8,439.5,461.45,2175991,HCLTECH
03-02-2012,463,463.45,449.3,454,709288,HCLTECH
06-02-2012,455.45,467.95,455.45,462.75,1305922,HCLTECH
07-02-2012,463,468.5,457,460.6,716147,HCLTECH
08-02-2012,461.5,468.35,460.35,467.2,436534,HCLTECH
09-02-2012,468,470.7,460.5,463.45,546666,HCLTECH
10-02-2012,463,470,461.05,468.7,443046,HCLTECH
13-02-2012,470,475,466.05,468.3,349981,HCLTECH
14-02-2012,470,470.35,462.3,468.25,301195,HCLTECH
15-02-2012,470,471.25,466.25,469.7,417528,HCLTECH
16-02-2012,470.3,477.1,469.4,476.05,789511,HCLTECH
17-02-2012,478,502.9,478,492.55,1872413,HCLTECH
21-02-2012,489.8,494.95,486.3,493.75,830256,HCLTECH
22-02-2012,495,498,484.5,492.1,1079738,HCLTECH
23-02-2012,492,498,490.45,495.4,1275407,HCLTECH
24-02-2012,491,499.85,482.4,492.85,732279,HCLTECH
27-02-2012,494,498,480.25,484.6,1214560,HCLTECH
28-02-2012,486.35,487.2,472.45,482.3,874637,HCLTECH
29-02-2012,484,486.1,481.95,484.95,672895,HCLTECH
01-03-2012,481,485,474.55,482,420986,HCLTECH
02-03-2012,487,487,476,481.65,297784,HCLTECH
03-03-2012,480,484.85,480,481.85,15943,HCLTECH
05-03-2012,477.2,483.95,469.55,480.85,293870,HCLTECH
06-03-2012,482,491.5,475,481.4,570789,HCLTECH
07-03-2012,479.5,496.8,474.5,494.9,725582,HCLTECH
09-03-2012,497.2,513.2,497.2,506.9,1675244,HCLTECH
12-03-2012,507,512,500.2,506.95,1286670,HCLTECH
13-03-2012,508,509.9,496.2,505.1,1109657,HCLTECH
14-03-2012,510,519.2,502.15,504.8,913924,HCLTECH
15-03-2012,502.4,505.75,493.35,496.2,511564,HCLTECH
16-03-2012,499,506,490.6,497.15,697277,HCLTECH
19-03-2012,494.05,502.45,488,498.95,2907052,HCLTECH
20-03-2012,499,500.95,485.7,492,502713,HCLTECH
21-03-2012,489.5,497,487.95,491.85,655722,HCLTECH
22-03-2012,492,495.85,469.5,477,1290270,HCLTECH
23-03-2012,480.8,488.9,475.5,484.95,2696410,HCLTECH
26-03-2012,487.9,504.5,471.5,477.35,2837564,HCLTECH
27-03-2012,480,484.9,468.15,470.8,953606,HCLTECH
28-03-2012,471.05,477.8,465.65,470.6,630267,HCLTECH
29-03-2012,465,484.4,440.6,472.15,1174114,HCLTECH
30-03-2012,472.2,486.45,472.2,483.25,609050,HCLTECH
02-04-2012,483.9,504.8,477.5,501.25,757634,HCLTECH
03-04-2012,506,506.35,497.9,505.4,432535,HCLTECH
